Plot row,Plot col,Grid row,Grid col,Plot,20190613,20190621,20190627,20190703,20190710,20190716,20190724,20190801,20190807,20190817,20190823
row-1,120,63,1,ST 4990B3XF,0.003121001,0.795337259,1.028466483,7.060760855,18.05499204,24.05119857,32.05842621,29.58363769,33.4839876,36.75660887,32.92397661
row-1,120,64,1,ST 4990B3XF,0.121042831,1.129257483,1.71533517,10.22419727,21.50994039,25.82272016,36.26358081,33.30493537,37.17716942,40.14687882,37.39954174
row-1,120,65,1,ST 4990B3XF,0.055865922,0.775312109,1.093865484,9.255276247,19.43759558,25.94720546,32.32016211,29.91672754,34.2071281,37.20460997,34.23959509
row-1,120,66,1,ST 4990B3XF,0.009259259,0.971404286,1.829201102,9.198144912,19.55931463,24.18845159,31.15946129,27.56464573,32.36688312,37.66971034,32.02352861
row-1,120,67,1,ST 4990B3XF,0.018621974,1.211806721,2.152433425,12.64196863,23.15158703,28.40818411,33.39524935,30.86632579,37.25142045,41.09982559,37.32026144
row-1,120,68,1,ST 4990B3XF,0.015518312,0.58587821,0.826446281,7.064121522,17.1842327,23.67774267,31.57537347,27.64059546,32.88352273,36.58030736,32.06456688
row-1,120,69,1,ST 4990B3XF,0.059299023,0.834800559,1.917960089,10.11059508,21.8064355,22.79357784,36.09641387,31.68625147,37.06095041,40.7133819,37.72100817
row-1,120,70,1,ST 4990B3XF,0.031036623,0.695161192,1.719008264,9.803200909,19.18479448,23.59475247,35.07823933,32.31492362,38.8397469,40.94593208,40.2961595
row-1,120,71,1,ST 4990B3XF,0.293374114,1.766741546,2.54912764,13.62414303,28.31684404,32.03325629,40.25083284,37.40599295,44.18831169,46.24670839,43.73010381
row-1,120,72,1,ST 4990B3XF,0.040123457,0.828729282,0.920177384,6.604921579,17.67735089,22.04028217,30.05741304,26.26028202,34.10705062,36.91690466,31.24527004
row-1,120,73,1,ST 4990B3XF,0.062073246,0.185173942,1.012564671,4.941860465,12.35604382,18.41105685,26.8973433,24.76552228,30.20725723,33.96912825,32.13278294
row-1,120,74,1,ST 4990B3XF,0.058969584,0.683739813,1.522542498,7.444284807,18.64486127,23.846915,34.80243161,30.33455077,35.63403926,39.08608731,35.19779842
row-1,120,75,1,ST 4990B3XF,0.006242002,0.324813308,0.613451589,7.758361455,16.78786555,21.45615883,26.58100277,25.53688824,29.75649351,32.60832393,29.02076125
row-1,120,76,1,ST 4990B3XF,0.062420024,0.872989225,2.745750185,11.64134964,22.57732281,26.80902678,35.28087358,32.44712103,38.95779221,40.52427581,37.86033712
row-1,120,77,1,ST 4990B3XF,0.027932961,0.849978751,2.468319559,10.34749294,20.520583,27.43145329,34.22356597,32.6165084,40.2644898,40.37807698,35.34762833
row-1,120,78,1,ST 4990B3XF,0.009363004,0.400704268,1.348025712,9.023390241,18.15486408,24.74065562,27.80029269,26.10372535,29.8961039,32.51256797,28.26852707
row-1,120,79,1,ST 4990B3XF,0.148148148,1.684579157,3.632668145,16.08751176,28.26066602,35.25295326,41.48091861,39.4947121,45.89935065,49.21514312,44.29739065
row-1,120,80,1,ST 4990B3XF,0.062073246,0.798372898,1.513314968,8.787463664,18.9663244,23.03935651,32.20914441,28.36424858,35.73411674,40.29957936,34.45476436
row-1,120,81,1,ST 4990B3XF,0.095679012,0.673911724,1.575757576,7.464040866,16.24793234,20.78266143,30.13340088,28.61633373,29.92316632,33.64613083,30.71030403
row-1,120,82,1,ST 4990B3XF,0.009363004,0.76005006,1.940133038,8.519290227,22.11980137,26.70688499,32.07333635,30.3907168,33.7012987,37.84509724,32.39971273
row-1,120,83,1,ST 4990B3XF,0.006207325,0.203387772,0.558310376,5.516388787,13.76673637,18.27380382,26.51975684,24.11102995,28.46753247,31.12410656,27.6871516
row-1,120,84,1,ST 4990B3XF,0.040573016,0.485333171,1.307621671,8.599946229,19.26594051,23.47984296,31.32922137,26.98589894,34.70105888,36.19917239,33.02717578
row-1,120,85,1,ST 4990B3XF,0.186219739,0.818045847,2.380165289,10.49536228,21.06051621,25.07580836,32.23010244,27.14097882,32.98682851,35.14243699,30.64532677
row-1,120,86,1,ST 4990B3XF,0.083798883,0.913727157,1.463414634,8.556257562,22.45872476,23.20852884,33.57571299,33.38787436,37.90030992,40.36447708,36.54626763
row-1,120,87,1,ST 4990B3XF,0,0.282314371,1.072543618,4.614195456,12.77425798,17.68648856,28.59394349,23.94740687,29.74883781,34.09152727,30.23391813
row-1,120,88,1,ST 4990B3XF,0,0.552469509,1.426459719,6.869591366,17.10620767,20.78585336,30.22861023,27.6733255,33.62012987,37.33456448,34.1799308
row-1,120,89,1,ST 4990B3XF,0,0.479228351,1.16374182,6.451936249,15.18054992,19.93360784,27.56107171,27.28554642,31.15960744,35.40731674,30.58131488
row-1,120,90,1,ST 4990B3XF,0.040573016,0.774087791,1.322985957,6.76502218,19.71224369,22.44565738,31.83046268,30.15339664,35.6566374,39.40908473,33.8839301
row-1,120,91,1,ST 4990B3XF,0.003121001,0.308293398,0.835181079,5.445511087,15.28978496,18.89623033,29.99916016,25.7226792,32.82541322,37.13110295,30.53931124
row-1,120,92,1,ST 4990B3XF,0.065176909,0.598020764,1.076216713,7.263857797,18.90390437,24.03204699,27.89316672,29.4305293,32.66076963,37.0472966,31.60288636
row-1,120,93,1,ST 4990B3XF,0.027932961,0.555538598,1.127124908,5.459587691,14.64997971,19.70698075,29.70801489,29.92084121,33.45170455,36.5871073,30.40935673
row-1,120,94,1,ST 4990B3XF,0,0.495109286,0.877869605,4.714490962,13.93527043,16.16393757,26.89969605,26.13102233,29.83441558,32.86823296,28.5592148
row-1,120,95,1,ST 4990B3XF,0.006207325,0.239815433,0.778696051,4.694851459,10.98280328,16.66826263,20.53641788,22.49525201,24.92574897,28.59037128,22.92329264
row-1,120,96,1,ST 4990B3XF,0.055865922,0.492090327,1.422764228,5.540156842,14.05386848,20.25918478,30.73286052,28.93360752,33.83116883,38.36394104,30.17680654
row-1,120,97,1,ST 4990B3XF,0,0.740695768,1.700642792,6.250840167,17.28410474,22.39139455,32.45806597,30.58166863,37.03571429,41.52046784,34.65428277
row-1,120,98,1,ST 4990B3XF,0.04034761,0.857727176,0.936639118,6.441912526,17.34028276,22.58929426,32.68321513,30.2439737,35.48376623,39.5403714,33.86683082
row-1,120,99,1,ST 4990B3XF,0.115477045,1.373584445,2.141414141,12.14875205,25.11469679,28.64119506,34.04818192,30.77867056,38.04081633,40.65687475,35.44338429
row-1,120,100,1,ST 4990B3XF,0.12037037,1.147706114,2.729109275,11.56405431,24.97737274,28.93166076,35.31009507,32.83490012,40.12337662,42.75845559,35.80246914
row-1,120,101,1,ST 4990B3XF,0.031036623,0.722481938,1.494949495,6.973383519,20.48000999,24.58744294,31.62064282,31.26321974,36.7736312,39.22916453,35.8650519
row-1,120,102,1,ST 4990B3XF,0.043209877,0.433442203,1.245179063,5.776986154,16.89397959,21.46573462,30.59925306,28.39737034,35.01097624,37.20250238,33.17165463
row-1,120,103,1,ST 4990B3XF,0.021847009,0.618886608,1.17117787,8.677241565,19.15358447,22.6339813,30.76335446,28.86603995,36.48631198,36.75660887,32.10182319
row-1,120,104,1,ST 4990B3XF,0.090006207,0.56766438,1.925351072,10.19746734,23.01738398,24.95451499,35.8618153,31.55718336,39.49509298,40.27852893,37.07602339
row-1,120,105,1,ST 4990B3XF,0.034331013,0.522279918,1.145602365,5.514854147,14.53138167,14.29346612,25.76674966,22.52481096,29.6525974,33.34701276,29.14059027
row-1,120,106,1,ST 4990B3XF,0.037452015,0.625744025,1.252771619,8.902406237,19.38765956,23.30428676,29.58741416,28.97767333,33.6518595,36.77410581,31.30374957
row-1,120,107,1,ST 4990B3XF,0,0.160888835,0.396694215,4.507334024,11.64133454,14.89354911,24.40018108,23.77501826,29.19356921,31.2061831,28.10095414
row-1,120,108,1,ST 4990B3XF,0.058969584,0.222825921,0.293847567,3.400994757,10.99840829,13.23693702,24.62006079,22.54112808,28.70286674,30.18185506,27.39646387
row-1,120,109,1,ST 4990B3XF,0,0.294456924,0.209366391,3.602634763,11.02420857,14.80417505,23.40708465,22.8760282,26.42368285,29.29448377,24.53062481
row-1,120,110,1,ST 4990B3XF,0.021847009,0.140410854,0.465631929,4.560424788,12.93030804,14.99101181,21.69312169,19.14097882,24.72077922,28.77466571,23.4502924
row-1,120,111,1,ST 4990B3XF,0.058969584,0.298876947,0.756657484,4.06629022,10.45223308,15.25104536,21.51708918,21.85244704,28.05194805,31.47293184,26.45942341
row-1,120,112,1,ST 4990B3XF,0.02496801,0.115354259,0.477502296,2.669651509,8.957273493,10.10246098,19.80627642,18.41363102,25.14850207,28.3198249,25.5497418
row-1,120,113,1,ST 4990B3XF,0,0.248922348,0.465631929,3.337899696,10.12140695,14.58073989,22.81042441,22.32079906,28.30578512,33.02733578,26.96898191
row-1,120,114,1,ST 4990B3XF,0,0.027471689,0.051423324,0.719983775,3.30826129,4.494238565,14.05895692,13.37837838,20.54493802,22.48213125,22.1121431
row-1,121,1,1,ST 5610B3XF,0.027932961,0.333920223,1.197428834,6.297889501,12.71807996,17.31831022,33.19658216,33.25793184,42.28112087,43.02178448,34.97420021
row-1,121,2,1,ST 5610B3XF,0.015518312,0.333920223,1.031042129,4.671326791,8.292500234,11.34093013,23.94389855,21.33820307,28.89935065,30.9360145,26.55314757
row-1,121,3,1,ST 5610B3XF,0.021847009,0.149568084,0.480413895,2.439105884,6.987921725,10.31951227,21.21186536,20.76552228,26.8401343,32.64594234,24.92260062
row-1,121,4,1,ST 5610B3XF,0,0.160888835,1.437546194,5.202312139,13.04890609,17.00022344,29.24050279,26.50117509,35.04003099,39.35808514,33.75397558
row-1,121,5,1,ST 5610B3XF,0,0.091572296,0.719926538,3.451404759,8.28313723,11.92505346,24.05155916,25.247626,32.79635847,38.02537533,30.73082316
row-1,121,6,1,ST 5610B3XF,0.052469136,0.391597353,1.825572801,6.801989515,14.47208264,19.90168853,33.78124913,34.36084733,42.86867252,49.88201498,38.56571253
row-1,121,7,1,ST 5610B3XF,0,0.05767713,0.44077135,2.513778734,5.536656159,10.14395608,22.5571316,21.79693207,30.15909091,36.09999658,31.95390437
row-1,121,8,1,ST 5610B3XF,0,0.187175462,0.899908173,3.929299342,11.41974345,15.46809665,23.77313065,21.59518214,28.87662338,34.07112743,29.30474334
row-1,121,9,1,ST 5610B3XF,0.003121001,0.173031389,0.628233555,3.331217214,11.87228863,17.20274782,28.65585951,29.37720329,34.85278926,42.93485652,35.30659006
row-1,121,10,1,ST 5610B3XF,0.015605006,0.285350009,1.348025712,7.040968091,17.961362,24.0958856,34.27115702,34.02173913,39.96965393,44.5124439,38.80852228
row-1,121,11,1,ST 5610B3XF,0.003103662,0.277769299,1.065197429,5.824094105,12.78049998,19.6910211,27.94382528,24.51821387,30.79158058,35.52888068,29.4874441
row-1,121,12,1,ST 5610B3XF,0.081146032,0.531119319,1.763085399,7.120184436,17.15614369,20.85926777,33.78363166,32.2778828,37.83441558,41.89106487,37.1998624
row-1,121,13,1,ST 5610B3XF,0.061728395,0.546381368,1.711012565,6.88295633,16.21672232,19.55057614,31.0208239,29.22425128,37.24408163,40.64667483,36.65634675
row-1,121,14,1,ST 5610B3XF,0.015518312,0.695949452,2.391184573,8.396538474,21.88446053,23.77669252,36.8175166,35.3688824,43.79220779,46.95461852,40.19607843
row-1,121,15,1,ST 5610B3XF,0.033950617,0.609829731,1.142332415,6.697808845,14.3503636,20.9550257,32.38739249,30.74360847,38.18831169,41.62306351,37.80968858
row-1,121,16,1,ST 5610B3XF,0.399488156,0.931940987,3.472635336,11.11749594,21.75962049,26.39726771,34.84746144,33.44300823,39.71103896,41.82825485,37.10726644
row-1,121,17,1,ST 5610B3XF,0.08069522,0.54643159,2.830746489,10.82470762,25.01482476,26.05892304,35.08657764,34.56245435,40.83806818,43.32585339,40.15252556
row-1,121,18,1,ST 5610B3XF,0.099872039,0.64355534,2.357723577,7.571582202,17.97696701,21.93175652,30.94675222,30.72023375,34.27169421,38.65769074,34.71153517
row-1,121,19,1,ST 5610B3XF,0.065176909,0.50998725,1.407982262,8.359784824,19.01613904,22.2509496,31.11985061,28.99926954,35.12337662,37.97749735,33.5522041
row-1,121,20,1,ST 5610B3XF,0.018621974,1.382741675,3.540863177,13.01250168,24.86654252,29.25404577,36.59799617,34.6092832,41.04790806,44.97794193,39.68352253
row-1,121,21,1,ST 5610B3XF,0.092592593,0.579806933,2.130394858,7.628713537,18.10180706,20.85926777,29.04028972,28.29905993,33.98760331,35.83324784,32.55018638
row-1,121,22,1,ST 5610B3XF,0.049658597,0.49143799,2.563820018,10.50544428,20.60797104,26.23128731,30.26567601,31.86251469,34.74948347,38.05249558,32.73827844
row-1,121,23,1,ST 5610B3XF,0.118598046,0.797005193,3.588322247,12.96545235,24.81820168,28.90612532,36.02386581,34.67685076,41.46758781,43.09465524,37.80308471
row-1,121,24,1,ST 5610B3XF,0.018726007,0.853014389,3.232323232,12.11856432,23.46992915,26.85371381,35.16548463,32.29265123,39.71428571,42.37885161,38.24561404
row-1,121,25,1,ST 5610B3XF,0.099872039,0.54643159,1.733700643,7.369942197,17.22792672,20.49538766,30.87076438,30.61212564,34.92532468,37.52209982,30.95995349
row-1,121,26,1,ST 5610B3XF,0.056178022,0.604092041,1.810790835,7.387483711,16.1480603,21.59660379,30.16435889,26.14170928,31.49857955,35.86631307,32.36209432
row-1,121,27,1,ST 5610B3XF,0.2141527,1.040871768,3.100091827,8.209428982,19.52498361,23.91713748,35.12608353,33.46384222,38.65250517,41.75506596,39.26040592
row-1,121,28,1,ST 5610B3XF,0.040123457,0.941047902,2.236914601,8.364699556,20.46752598,26.46749018,37.26500056,36.5893067,41.45467459,43.8767484,41.58477509
row-1,121,29,1,ST 5610B3XF,0.09310987,1.172125393,2.850321396,11.9490265,22.53674979,26.38449998,33.52752448,31.77501826,37.21268079,40.00067999,37.76816609
row-1,121,30,1,ST 5610B3XF,0.13345748,1.189970251,3.385070214,12.08761493,26.13214319,27.38357432,35.72835754,34.18261505,40.01298701,42.34465306,39.42896457
row-1,121,31,1,ST 5610B3XF,0.049936019,1.166020573,4.50849963,15.71719737,26.97169252,29.73921925,36.3503321,34.26150475,38.68155992,40.51407589,38.56913238
row-1,121,32,1,ST 5610B3XF,0.055865922,0.953991064,2.505543237,8.683885195,21.43191536,23.44473172,31.52932568,28.33725029,34.44602273,37.10885401,34.43794672
row-1,121,33,1,ST 5610B3XF,0.084267033,0.749802684,2.327483641,12.26235424,21.33204332,27.20163427,30.76901313,28.57520564,31.81818182,36.45908143,31.82318541
row-1,121,34,1,ST 5610B3XF,0.17380509,1.089844222,2.707070707,10.08536094,23.17031304,26.2408631,34.12743323,33.18742656,37.22727273,41.25371909,38.7298656
row-1,121,35,1,ST 5610B3XF,0.192427064,0.943194652,2.449954086,9.677528394,21.62229643,27.18248268,34.44219295,34.03055229,38.12987013,42.35346117,38.11771143
row-1,121,36,1,ST 5610B3XF,0.092592593,1.508712282,3.449035813,12.28659766,23.17343404,25.4013853,31.84981892,30.37866257,36.17959184,39.85157826,33.98994562
row-1,121,37,1,ST 5610B3XF,0.190381074,1.623882055,4.604582409,14.85181596,26.18832121,28.58693224,34.15794214,33.17750183,37.58441558,41.47600971,37.01410389
row-1,121,38,1,ST 5610B3XF,0.260707635,1.41764313,3.662075298,15.74058605,26.75010143,33.164161,39.10140335,39.51789627,43.28512397,45.69563443,39.53353168
row-1,121,39,1,ST 5610B3XF,0.062420024,0.961509111,1.84389348,10.18282027,21.69720046,28.34434549,34.92626365,34.62965668,40.15043905,41.63332307,37.24564823
row-1,121,40,1,ST 5610B3XF,0.177897069,1.557282497,3.66962306,14.97849173,25.46424893,31.33346174,37.34155727,36.07520564,43.17213326,45.14940508,40.37139633
row-1,121,41,1,ST 5610B3XF,0.081146032,0.613198956,2.266299357,10.74741229,22.64910583,26.37173226,34.57165372,32.61358656,38.11038961,41.36657433,36.02683179
row-1,121,42,1,ST 5610B3XF,0.062073246,0.607127679,1.722681359,9.50060492,21.32580132,24.96089885,32.72691263,31.59970782,36.41528926,40.46987624,36.49134948
row-1,121,43,1,ST 5610B3XF,0.030864198,0.561526386,1.061524334,6.735941729,15.66430511,20.4890038,30.11370033,28.13148283,33.29997417,36.85578469,32.91365669
row-1,121,44,1,ST 5610B3XF,0.037452015,0.644058484,2.633608815,10.65667428,22.89254393,29.48705672,36.91998642,35.26996692,40.19563533,43.54718767,38.77192982
row-1,121,45,1,ST 5610B3XF,0.037243948,0.871228219,1.913682277,9.993651642,21.61293343,23.39366083,36.40435598,34.42420682,39.03021694,44.39998632,40.21671827
row-1,121,46,1,ST 5610B3XF,0.012484005,0.680687403,2.010347376,9.375522069,19.82147873,24.05758243,32.6381853,30.39365452,33.45493285,38.22372696,33.38837289
row-1,121,47,1,ST 5610B3XF,0.183116077,1.454070791,2.959547888,12.86127168,25.52354795,26.61751093,36.96984967,34.65922444,41.1461039,43.46636572,37.28326665
row-1,121,48,1,ST 5610B3XF,0.134203052,0.804444175,3.111603843,12.29380746,23.31700009,26.88563312,35.83530339,37.60575793,40.75736054,45.43278274,39.70794432
row-1,121,49,1,ST 5610B3XF,0.179012346,1.627218935,3.184573003,11.87995698,23.11413501,23.54048964,34.18437334,33.3119065,38.77840909,40.91867265,37.75520673
row-1,121,50,1,ST 5610B3XF,0.04034761,0.758909599,1.334072432,8.232817668,18.85708935,19.48673753,32.73387369,32.32140248,35.20144628,38.5520331,34.79532164
row-1,121,51,1,ST 5610B3XF,0.080246914,0.383407801,1.619834711,7.033312172,15.95455822,16.45121134,24.2042496,23.5558802,25.45519112,28.82254369,24.43144899
row-1,121,52,1,ST 5610B3XF,0.134203052,1.056133818,3.533516988,12.38932139,23.8444493,25.84187175,35.26117303,34.33901293,40.5487013,43.16883828,38.10061215
row-1,121,53,1,ST 5610B3XF,0.152079454,1.624066541,3.320477502,14.35235262,26.19456322,28.57735644,36.3063744,34.4947121,40.41558442,42.80565755,38.34684176
row-1,121,54,1,ST 5610B3XF,0.240317094,1.764292909,4.95195861,17.48580314,29.54339752,31.11813336,39.12403803,35.11760409,42.63961039,44.46496358,40.70175439
row-1,121,55,1,ST 5610B3XF,0.109235043,1.013400079,2.471992654,11.28671188,23.40126713,27.56232245,37.87571766,34.57998539,42.88311688,45.9744322,42.49054008
row-1,121,56,1,ST 5610B3XF,0.058969584,0.846943112,2.872359963,13.01747469,24.63406261,27.9613138,36.14474876,36.24763705,42.4025974,44.52652098,39.11592707
row-1,121,57,1,ST 5610B3XF,0.127250155,0.992653755,2.93052476,12.79695279,24.05667738,26.27916627,38.64685354,35.45604915,42.31818182,44.63223364,40.82903337
row-1,121,58,1,ST 5610B3XF,0.152079454,1.035502959,3.621671258,13.40906036,24.78074966,29.82540139,35.06960163,35.11457109,40.7444898,44.07510003,40.83247334
row-1,121,59,1,ST 5610B3XF,0.227833089,1.836561229,4.536271809,15.9342888,28.86301926,31.43094258,39.80637172,38.35487662,42.75568182,48.40541276,44.91695502
row-1,121,60,1,ST 5610B3XF,0.021725636,1.010867585,2.604224059,10.99274096,24.27826847,27.59104983,37.4179493,36.45710928,42.83638946,45.44988201,41.1990014
row-1,121,61,1,ST 5610B3XF,0.143566056,1.190439852,3.429416112,12.76688162,26.4161543,28.4273357,38.66655409,36.85370153,43.53693182,45.92524195,42.14630143
row-1,121,62,1,ST 5610B3XF,0.189323402,0.81355109,2.801182557,10.95258779,25.76386505,28.91570111,36.07967406,35.51205259,42.49418905,44.64164287,40.22092268
row-1,121,63,1,ST 5610B3XF,0.121042831,1.633039285,3.957871397,12.373975,23.81948129,27.57509017,34.8193178,35.40686633,40.26020145,43.18935741,38.42793258
row-1,121,64,1,ST 5610B3XF,0.043209877,0.64355534,1.585365854,8.730662568,20.72656908,25.6088608,37.94703486,36.02526439,41.79220779,43.97934407,40.39191546
row-1,121,65,1,ST 5610B3XF,0.158286778,0.947119179,2.94214876,11.27839763,24.38126151,29.02741869,36.46572104,34.06874266,40.67665289,43.63051879,39.01029377
row-1,121,66,1,ST 5610B3XF,0.058969584,0.896630842,3.397612489,10.51888695,21.76898349,26.8632896,38.13182483,39.31628926,45.5933626,47.01822385,42.79949386
row-1,121,67,1,ST 5610B3XF,0.081146032,0.910691518,1.972451791,6.576824842,16.82843856,20.96140956,31.86081017,31.12344777,36.36363636,38.70592661,36.84898521
row-1,121,68,1,ST 5610B3XF,0.127250155,0.901584603,2.72543618,9.719048259,22.41190974,24.93217147,34.26770235,34.25685255,37.86802686,42.32071407,37.14826281
row-1,121,69,1,ST 5610B3XF,0.184139072,1.199597082,3.772268136,13.04420462,24.06916139,25.88336685,36.69270177,36.48688563,42.4025974,45.33702678,39.0308129
row-1,121,70,1,ST 5610B3XF,0,0.50059522,1.840220386,8.032343212,15.15870291,17.57157905,29.02454126,29.2626322,33.4258781,36.24031008,33.92154851
row-1,121,71,1,ST 5610B3XF,0.021725636,0.722481938,2.209903917,8.284043554,19.04122843,24.40292758,30.65143753,30.05405405,36.6606405,39.94628043,33.28861369
row-1,121,72,1,ST 5610B3XF,0.180012415,0.982875981,2.806244261,10.37723094,22.24649668,27.00373456,35.6833277,32.60869565,41.67742769,44.87964096,38.73702422
row-1,121,73,1,ST 5610B3XF,0.109235043,0.66176917,1.638200184,8.025272214,17.62741487,24.25229021,30.56465385,30.0440658,36.35395145,40.2038234,36.23323013
row-1,121,74,1,ST 5610B3XF,0.074904029,1.016938862,2.967479675,11.2633232,21.67535345,23.47026716,35.41596308,32.48502557,41.20286674,42.44526044,36.28138975
row-1,121,75,1,ST 5610B3XF,0.074487896,0.332085497,1.090169993,6.187978215,14.06011048,18.35679402,26.83496566,27.57925493,32.27428571,33.82972936,28.29930577
row-1,121,76,1,ST 5610B3XF,0.018726007,0.418918098,2.039911308,7.270540279,15.61749009,19.10689776,28.25373472,27.26204465,31.49025974,34.17312661,30.26831785
row-1,121,77,1,ST 5610B3XF,0.206790123,1.262825572,3.174427199,12.52366144,24.0910084,26.85371381,36.3503321,35.14688602,41.95779221,44.01012277,39.53011183
row-1,121,78,1,ST 5610B3XF,0.071384233,1.092762736,3.420582986,10.04259059,19.21600449,22.82868907,33.56156632,30.21183346,37.66883117,38.94189665,34.81413084
row-1,121,79,1,ST 5610B3XF,0.077160494,0.391597353,2.10835629,10.07527894,18.47944821,24.42465447,29.51705505,28.10223267,34.51623377,38.17584898,31.29167949
row-1,121,80,1,ST 5610B3XF,0.065541026,0.763102469,2.593204775,10.07718267,20.47064698,22.11369658,34.43017202,32.73795535,38.88961039,41.3130695,34.78156175
row-1,121,81,1,ST 5610B3XF,0,0.649626616,2.612712491,9.970262956,19.62173465,22.78081011,29.60992908,29.95333176,34.35714286,37.22170924,31.73374613
row-1,121,82,1,ST 5610B3XF,0.112356044,1.111043652,1.465564738,7.810189542,15.15246091,21.93494845,28.01324129,26.47179788,32.98682851,36.39752402,31.82175712
row-1,121,83,1,ST 5610B3XF,0.074487896,1.180863336,2.593204775,12.14881032,23.72273025,25.51629481,33.45153664,30.04821037,38.21022727,40.12174686,35.55965938
row-1,121,84,1,ST 5610B3XF,0.009310987,0.327848947,0.995408632,8.035354214,18.80091133,20.95183376,29.64293798,26.7027027,32.97068698,35.11831905,31.37033617
row-1,121,85,1,ST 5610B3XF,0.067901235,0.555538598,1.744719927,7.561500202,16.58812147,20.54007469,28.01699876,26.84195065,32.77376033,34.86332109,29.75778547
row-1,121,86,1,ST 5610B3XF,0.220360025,1.126221844,3.033976125,7.689205538,15.93271121,19.72294041,27.75011317,26.6734843,30.53896104,33.93180808,30.93567251
row-1,121,87,1,ST 5610B3XF,0.074904029,0.711211501,1.851239669,9.581260922,19.83396274,24.01927926,31.58926122,29.82615047,34.3168905,36.94070447,31.84038528
row-1,121,88,1,ST 5610B3XF,0.065541026,0.695161192,2.121212121,10.03040529,19.85102421,27.31654378,32.19070134,31.02994887,35.47585227,38.43329253,32.73133815
row-1,121,89,1,ST 5610B3XF,0.046815018,0.479228351,1.594123049,6.679140633,18.50753722,22.71377957,30.51706279,25.74618096,33.24832128,36.26960519,30.64013841
row-1,121,90,1,ST 5610B3XF,0.012484005,0.38642676,1.770140429,7.894206211,17.63677788,21.20718823,30.07148486,28.75383492,33.88752583,36.79764714,30.11524914
row-1,121,91,1,ST 5610B3XF,0.015518312,0.418918098,1.331052945,6.473093564,16.02634125,18.05036867,29.33288542,28.42244418,33.72288223,36.76050592,30.91207551
row-1,121,92,1,ST 5610B3XF,0.018518519,0.262649438,0.487804878,4.657884124,10.75184919,15.73621884,20.34504109,21.14277321,25.24675325,28.37112274,25.9977429
row-1,121,93,1,ST 5610B3XF,0.034140286,0.421953737,1.333333333,8.510140666,16.72544552,25.05346484,29.83679068,30.22507089,34.96255165,37.73629811,33.68421053
row-1,121,94,1,ST 5610B3XF,0.062073246,0.519094166,1.693296602,6.378428949,15.07131488,19.42289891,29.14555893,27.09165687,32.73824897,34.38322903,31.6374269
row-1,121,95,1,ST 5610B3XF,0.187260073,0.839412716,2.742054693,9.940191787,18.62925627,23.58198474,32.17435122,30.72607743,35.16270661,37.58079409,32.34157519
row-1,121,96,1,ST 5610B3XF,0,0.354079546,0.756657484,4.046106003,9.649286158,14.08599062,22.67252054,18.19722425,23.6038961,25.20433638,21.96573305
row-1,121,97,1,ST 5610B3XF,0.046815018,0.531119319,1.241505969,7.081530557,16.56315346,21.98601934,29.13430147,28.58989424,34.88,36.70950632,32.88875209
row-1,121,98,1,ST 5610B3XF,0.055555556,0.735630781,2.324464154,10.2676334,20.2521769,22.61802164,31.34902671,28.14024836,35.42532468,37.48503813,33.8252494
row-1,121,99,1,ST 5610B3XF,0.031036623,0.748701848,1.021120294,6.572220923,15.19303393,19.09413004,27.79747833,25.04894083,32.92857143,33.84631169,32.84429397
row-1,121,100,1,ST 5610B3XF,0.12654321,0.771052152,2.431588613,10.4313542,19.34084454,22.21583836,29.16478044,27.81592403,35.07142857,36.17911057,33.06157551
row-1,121,101,1,ST 5610B3XF,0.021847009,0.443786982,0.683195592,5.289689474,14.77169876,16.59484822,30.03771248,26.02820212,34.31043388,34.67049691,31.19367045
row-1,121,102,1,ST 5610B3XF,0.04034761,0.647110894,1.962305987,10.0080656,17.77722293,19.6584489,29.09121775,26.6186839,31.99573864,33.38290968,29.6816609
row-1,121,103,1,ST 5610B3XF,0.040573016,0.485702143,1.13865932,8.075682215,15.54570706,19.0175237,28.00292694,25.19095182,33.00974026,33.40857016,29.61128311
row-1,121,104,1,ST 5610B3XF,0.074904029,0.521962089,2.350780533,7.678171673,17.80531194,16.2501197,27.32005432,25.95475911,33.21603822,34.3873249,30.83341883
row-1,121,105,1,ST 5610B3XF,0.021847009,0.549450549,1.167459845,6.607070843,16.27290035,15.71068339,27.40065293,24.13456994,31.37913223,34.12673985,31.13094627
row-1,121,106,1,ST 5610B3XF,0.086902545,0.329660267,0.975609756,6.906170184,14.89029681,14.58393182,26.3269579,23.53250548,30.54300103,32.37222823,29.71792226
row-1,121,107,1,ST 5610B3XF,0.046296296,0.461900737,1.197339246,6.034281132,16.83468057,18.60895656,29.43825284,30.27027027,36.95118802,39.39673746,37.50601995
row-1,121,108,1,ST 5610B3XF,0,0.424989375,1.502295684,6.73477618,17.67422989,16.55016119,29.19024445,24.38568298,34.58766234,35.48442256,32.58096508
row-1,121,109,1,ST 5610B3XF,0.003103662,0.144910035,0.819100092,5.995429493,14.07571549,14.07641482,24.90411803,20.34077556,30.0487013,32.08850587,27.25966964
row-1,121,110,1,ST 5610B3XF,0.10299304,0.830255487,1.550045914,10.38446028,19.77466371,20.50815538,30.535855,26.17384953,35.93427169,39.29414179,31.31219863
