FID,CC210326,CC210407,CC210419,CC210429,CC210505,CC210513,CC210520,CC210527
6904,0.001222344,8.551857661,62.5748686,89.67535437,89.506781,97.03280837,95.62645153,96.19850874
6905,0,6.205886678,64.59479281,92.23411065,92.63100137,98.27464874,96.4923782,96.84405941
6906,0,6.227330654,55.8695226,88.61575979,87.15195854,97.2172341,95.21818849,94.83987288
6907,0,8.803058524,57.91468036,86.86857629,86.5128018,96.6572836,95.42691893,95.09545633
6908,0,10.4781394,59.2452023,89.56622466,88.82792257,97.96144256,96.98814326,96.67400073
6909,0,10.62457112,68.99875012,92.03901844,91.82685566,98.1254095,97.14978924,96.70620527
6910,0,14.12116459,78.41461924,98.08992532,96.56327921,99.49222257,98.87727662,99.11991199
6911,0,17.53382021,82.10915536,97.30280362,96.28349337,99.14460433,98.54242231,98.68946672
6912,0.000611172,22.58969709,85.40706793,99.03734187,98.12101814,99.53893567,98.92494805,98.87788779
6913,0.004889378,29.80590138,90.40948539,99.50495351,98.62433862,99.78402776,99.53864817,99.50004901
6914,0.009778756,36.77396824,94.29409608,99.57323579,98.94589239,99.77856779,99.40288473,99.42897755
6915,0.040948539,44.55323008,97.01990001,99.81527206,99.52019509,99.78766774,99.39282913,99.2934849
6916,0.050116123,48.59450054,95.91003545,99.55665025,98.83050538,99.73185469,98.70431488,98.67905107
6917,0.02750275,47.29683364,97.65798802,99.90916019,99.19890261,99.71729477,99.25681306,99.05573891
6918,0.042170884,44.80504362,96.20686697,99.95183661,99.69638775,99.87654321,99.45605672,99.49698559
6919,0.006722895,45.06849819,95.85197409,99.92440177,99.60591133,99.94782693,99.53987354,99.58929226
6920,0.003055861,41.36963696,94.71947195,99.76099252,99.22085048,99.8750273,99.46094609,99.55886678
6921,0.006111722,33.77426233,93.44549554,99.90976985,99.25438195,99.8082943,99.58459955,99.49089353
6922,0.000611172,34.64243702,93.30888644,99.56531017,98.75995865,99.78220777,99.25436988,99.45777375
6923,0,37.23838349,94.57584647,99.88660265,99.32632221,99.88958723,99.33768748,99.45605672
6924,0.002444689,37.45588668,92.91245956,99.4672505,98.80201189,99.93387367,99.37477081,99.39344182
6925,0,36.87873738,95.57511307,99.92866941,99.53293195,99.90960712,99.52271836,99.45911258
6926,0.001833517,37.26166552,94.86859797,99.95122695,99.40618808,99.90778713,99.55506662,99.39650524
6927,0.004278206,38.11084698,92.58834918,99.48849261,98.96296296,99.83377418,99.21147437,99.07712994
6928,0.000611172,38.89937261,93.68414619,99.84917594,99.37420179,99.88992276,99.48844884,99.38670228
6929,0,37.6678757,94.39555067,99.81771071,99.30376467,99.85076076,99.55457798,99.48294829
6930,0.011612272,34.45556808,89.28965298,99.13488797,98.14784332,99.75612124,99.24459113,99.19248113
6931,0.001222344,32.55440643,93.60347146,99.84026825,98.81165237,99.75976122,99.35177924,99.48967119
6932,0.013445789,33.1695422,91.70455934,99.48245454,98.9971041,99.72639472,98.97934238,98.82670817
6933,0.002444689,29.29002059,90.70005392,99.74089316,98.67825027,99.83013419,99.07729634,99.07101821
6934,0,33.00044113,90.08434177,99.42935528,98.62555495,99.73428135,99.14313654,99.13856485
6935,0.003667033,29.66314577,91.45825694,99.60737692,98.71848804,99.74884127,99.21637585,98.91883633
6936,0.000611172,29.93456524,88.97779629,97.58559874,96.99192196,99.65662841,98.94511673,99.03257034
6937,0.001833517,27.01757181,83.06808459,97.36259717,96.50428754,99.31325681,98.82241937,98.76298741
6938,0.001222344,25.23220763,84.14069185,97.60951075,96.75415333,99.40304302,98.86749786,98.92289972
6939,0,23.83589844,86.54666209,99.1129401,97.83996342,99.63875205,99.01725321,98.79415719
6940,0.001222344,23.99825997,85.46326855,98.90713373,97.67499848,99.63600184,98.7917125,98.74828448
6941,0.013445789,24.3450397,87.5241413,99.55555556,98.30330742,99.65238176,98.83589844,98.81310353
6942,0.001222344,26.18003137,84.88996177,98.72336534,97.29431489,99.57472882,98.95795135,98.97926674
6943,0.006722895,27.42255661,90.15340423,99.69455876,98.9630846,99.78524109,99.35422998,99.102188
6944,0.001833517,25.04350064,89.19080797,99.63936021,98.6380125,99.69424155,99.26292629,99.34810313
6945,0,21.05675914,84.50825899,99.25986892,98.00274348,99.7634012,98.87633565,99.15902701
6946,0,22.95485737,87.84806258,99.28852309,98.05266679,99.43944284,98.90294585,98.84079992
6947,0.000611172,27.38273209,89.70602616,99.08794391,97.98384393,99.76886117,99.06933144,99.33993399
6948,0,24.67098814,91.47326243,99.84491881,98.83371437,99.78584775,99.09302041,99.24762278
6949,0,27.54693167,92.36829238,99.56165219,98.13963389,99.59070729,98.9235124,99.01051216
6950,0.000611172,24.04359867,90.64173084,99.73662551,98.48986435,99.4800893,99.06062829,99.05401431
6951,0.003667033,24.39895598,86.06080286,98.99893309,98.47035513,99.52073576,99.00928831,98.90111233
6952,0.00550055,20.32950201,87.22161105,99.14310041,98.14632366,99.56562887,98.82960518,99.12937457
6953,0.001222344,20.94770121,82.56447867,98.1978357,97.19311081,99.54500231,98.75870013,98.69025791
6954,0,24.22189001,83.76752279,97.98323426,96.9565615,99.49768255,98.77459968,98.95598471
6955,0,26.43123223,88.55580002,99.32998019,97.67499848,99.61719527,99.14775512,99.13641364
6956,0.000611172,29.01369964,88.75565334,99.10235359,97.95518976,99.63418185,98.76054272,98.77708068
6957,0.009167583,31.81673365,90.92674738,99.41655235,98.42828837,99.65359509,98.96272424,99.03984843
6958,0.003055861,31.0043133,90.33614473,99.1476909,97.92556103,99.68756825,99.23359003,98.80220076
6959,0.003667033,29.18954024,89.41755287,99.28974242,97.88142052,99.58705832,99.40018135,99.35032392
6960,0.006111722,30.95468582,91.36604254,98.9265949,98.1283341,99.53893567,98.8754431,98.68762866
6961,0,28.78700618,92.44835595,99.36046334,98.47533905,99.54621563,99.18512891,99.26903801
6962,0,27.72828644,91.71617162,99.81649139,98.46121018,99.64328181,99.2824838,99.27213018
6963,0.001833517,29.68397706,95.39689736,99.8494132,98.86724585,99.66208838,99.23843251,99.25925926
6964,0,24.64035389,92.4868598,99.60188996,98.15058079,99.48494261,98.736707,98.75257328
6965,0.000611172,24.55457798,90.45165628,99.54083805,98.26672763,99.44975612,98.68762866,98.80026892
6966,0,20.4036369,88.0158808,99.46227709,97.30772748,99.5516756,98.96528542,99.10302911
6967,0.002444689,20.36871385,86.21684391,98.83920134,97.22191814,99.52134243,98.88920204,98.80576947
6968,0,24.86275855,87.26378193,98.66178936,97.1882335,99.41699629,99.29715194,98.99887266
6969,0.000611172,24.08158514,88.79889227,99.67767439,98.18991007,99.46907499,99.25313695,99.05023836
6970,0.008556411,26.31175865,88.95000611,99.43057461,97.76622271,99.44975612,98.96589659,98.86469464
6971,0,25.63964317,86.76262071,98.65203475,97.391861,99.27079036,98.86469464,98.96222956
6972,0.001222344,28.76311146,90.03161455,99.63115379,98.16186557,99.29748356,98.76237624,98.89104009
6973,0,26.49924027,88.80026892,98.79097488,96.88986195,99.34358999,98.79791197,98.90539054
6974,0.001222344,24.82048329,87.03153649,99.1013565,98.01249809,99.49282924,98.86933138,98.91922361
6975,0.000611172,23.05840114,87.81246937,98.41731443,96.91754306,99.3951564,98.75134791,98.78315609
6976,0.004278206,25.03737379,90.54761032,99.61835086,98.69184455,99.47038268,99.24642464,99.11957161
6977,0.003667033,22.37158122,84.98594304,97.65128018,96.42127724,99.38908976,98.73480541,98.73059528
6978,0.000611172,26.17512989,89.46978237,99.20743789,98.16247523,99.49222257,99.13274661,99.16552299
6979,0,25.22424272,87.8456179,99.37753391,97.82034908,99.65821322,98.94863249,99.03312553
6980,0,28.68039898,88.62364014,98.42341107,96.79804908,99.66208838,99.10057837,99.20779826
6981,0,28.68958926,88.57893834,98.76299945,97.16445664,99.67240166,99.14985943,99.15963819
6982,0.007945239,32.43248211,94.6149615,99.82136869,99.0372803,99.73792133,99.32665915,99.45471032
6983,0.006722895,31.1354279,94.55690013,99.77686328,98.89102271,99.67422165,99.3154871,99.36988143
6984,0.006722895,31.63231546,94.24014802,99.85672916,99.0501448,99.73792133,99.26539065,99.36709636
6985,0,28.28460445,88.98606527,99.35778143,98.17612358,99.64388847,99.21342134,99.17063929
6986,0.006111722,29.7764925,91.32441022,99.4092364,98.35208048,99.70273484,99.2672287,99.27703166
6987,0.001833517,26.18064405,87.86577296,99.41716202,97.71376315,99.75066126,99.54834372,99.47867009
6988,0.003055861,27.0586217,85.36609216,97.96860235,96.46049991,99.7100148,99.56866974,99.35606803
6989,0,12.29658857,71.61227234,96.90871495,93.63206828,99.36690385,99.0581836,98.96100721
6990,0,9.538893246,64.0268111,94.18320378,90.96662094,98.92256546,98.81261641,98.76972846
6991,0,10.13871189,59.64490894,95.57018747,93.84418902,99.61355529,99.35704682,99.39738418
6992,0,4.731766493,45.03911502,82.16552355,84.50784941,97.55029241,97.47696304,97.82986962
6993,0,0.133565337,19.32022558,36.60295687,40.72675303,73.38263486,64.91266575,64.78158817
6994,0,0,27.8311233,62.98789759,64.97241274,90.05799704,90.23041193,89.85943039
6995,0,0,23.33333333,55.33058985,65.44551135,95.22070422,96.19143423,96.27130011
6996,0,0.025120086,33.29431489,69.34064929,75.463115,95.10422481,94.98410952,94.47011368
6997,0,0.589403,54.90626429,91.7914952,89.81008993,97.53208052,96.2267947,96.09632678
6998,0,2.350259778,58.19276372,92.68685763,91.8427069,98.10053629,96.59882655,97.13176873
6999,0,2.67314479,50.42889803,82.8745618,81.70832573,95.55072921,94.57826551,94.39170858
7000,0.00367611,2.714194687,51.16537113,83.1543972,81.77594879,95.10361814,94.3882166,94.54773255
7001,0,2.494240761,49.69563623,84.77975918,83.8725804,95.99116698,94.73616827,94.98734949
7002,0,3.143074208,55.67443987,85.58292282,85.88457094,96.53777088,95.83608361,96.55482215
7003,0.00122537,4.875134791,57.80338363,88.48712087,88.405426,97.67405178,96.16643804,95.95854291
7004,0,4.108665817,59.9119912,91.34278311,89.60402378,98.0987163,96.09949884,96.21439922
7005,0,5.585236741,61.0791038,91.23670172,89.10113726,98.19396248,96.39262308,96.17924097
7006,0.004288795,4.963361435,60.59868922,92.14376939,90.01615607,98.41600136,96.63916392,96.46070163
7007,0,5.716964023,65.86786456,92.77549154,91.14708124,98.71434653,97.07300716,96.9681451
7008,0,5.383050681,57.30955647,89.4266118,87.53694581,97.82147104,96.13739152,96.36719227
7009,0,5.329747084,56.03657979,85.87044658,85.48026216,96.68943677,96.17253467,95.93842402
7010,0,7.127364964,59.14802591,87.76257374,86.85383326,97.44291296,96.26145948,96.13678034
7011,0.00367611,4.65456818,52.67001981,83.14525225,82.11336131,95.36569681,94.86114922,95.32449322
7012,0,5.959587295,58.15089163,90.13077275,88.98216735,97.92157053,96.77790001,96.87568757
7013,0,7.137167925,56.98142036,89.30163085,87.59030636,97.27668713,96.49687548,96.57552202
7014,0,9.807861974,66.87578113,92.40831965,91.23943319,97.69225169,96.8860775,97.13604694
7015,0,10.220199,69.30711782,92.87669563,92.90961744,97.69285836,97.69242494,98.00091449
7016,0,11.80582786,73.00757854,96.30300259,94.99649444,98.40629474,98.31438699,98.42011979
7017,0,10.81082737,68.9449779,95.56835848,93.86243386,98.39810254,98.22709953,98.60935833
7018,0.000612685,10.43586413,68.28654169,95.37371526,93.79545801,97.60671213,98.17381738,98.30399707
7019,0,8.899862759,64.93338223,92.97911904,91.81222375,98.0137834,97.8600823,97.7558299
7020,0,7.772522302,65.92531626,92.13107758,91.11901721,97.59033221,98.06930693,97.55958929
7021,0,7.73821194,66.63557385,93.68327999,93.12848651,99.06634473,98.21307727,98.31732968
7022,0.001838055,7.002989903,68.29055128,93.42090859,93.6467002,98.72539979,98.21476592,98.3516685
7023,0,7.302592883,69.43392775,94.76116446,93.76451986,98.91892548,97.66072245,97.89849108
7024,0,6.890868542,66.66666667,93.82106386,91.51714678,98.72418646,97.24789146,97.27294952
7025,0,5.496397412,67.04742696,94.71787837,91.74394147,98.18425587,97.22237464,96.80841335
7026,0.00122537,12.17527693,73.53452218,96.40150824,94.09171076,98.81639933,97.15743797,97.31389806
7027,0.00245074,14.45140182,79.65797897,98.58253315,96.36457857,99.36751201,98.82030178,98.79408627
7028,0.000612685,15.40535242,86.32318787,99.22816644,97.7905807,99.5716955,98.90416819,98.88950006
7029,0.001838055,13.74252524,83.08794391,98.67520195,97.32713009,99.60020869,99.11598842,99.27389118
7030,0.000612685,20.22963435,90.39841488,99.585842,98.85505258,99.65480842,99.26414864,99.18958563
7031,0,18.65135771,87.00647843,98.88187776,98.08748666,99.73852799,99.28547478,99.19829294
7032,0.017767866,28.03034016,93.47111721,99.51409846,98.78185246,99.65784173,99.40105122,99.42183107
7033,0.015929811,31.91843937,95.00015242,99.85368084,99.36838897,99.86956733,99.63542143,99.54712138
7034,0.030021567,40.65594059,96.99669967,99.91708581,99.58055175,99.85986071,99.58806992,99.58116141
7035,0.029408881,45.80800902,97.82411218,99.94708995,99.60226236,99.83559417,99.4256973,99.43038748
7036,0.035535732,44.4827713,97.63084896,99.93171773,99.47751867,99.81921425,99.62657377,99.52141442
7037,0.023894716,41.13567297,94.98533187,99.75491541,99.36412132,99.80964544,99.55677488,99.45177851
7038,0.019605921,42.16069503,97.30528883,99.89269928,99.52441769,99.88716057,99.652243,99.72869989
7039,0.00490148,40.00427821,95.54580094,99.8023475,99.01905197,99.83316751,99.52751105,99.61007212
7040,0.006739535,36.83891285,93.20254248,99.56287151,98.93735711,99.86592735,99.32465469,99.24645633
7041,0.003063425,36.15638173,93.19128182,99.85246152,99.23918993,99.87138732,99.46105777,99.48600416
7042,0.00245074,36.86464562,94.17893614,99.91159884,99.21353452,99.89626053,99.52939738,99.55189758
7043,0.010415646,38.43802078,93.40972986,99.72936812,99.14525225,99.85622073,99.56226185,99.55690013
7044,0.00550055,38.77561023,94.50022862,99.8957476,99.48002189,99.80101434,99.60212688,99.49397958
7045,0,39.26146946,94.50571559,99.88721232,99.24279835,99.82467422,99.60432861,99.4542232
7046,0.00245074,38.01649348,95.72912847,99.94756897,99.46959305,99.85925405,99.66202176,99.58542905
7047,0.00122537,39.4115773,96.49565615,99.95925318,99.43258529,99.87654321,99.48056699,99.55567779
7048,0,36.54911283,96.19996952,99.86221613,99.18792867,99.76158121,99.56484537,99.58420972
7049,0.007964905,35.30229879,94.66018824,99.87075141,98.97515623,99.74702128,99.35924402,99.30998655
7050,0.00367611,35.85126458,95.18975766,99.89087029,99.14918202,99.83862748,99.55139958,99.69821674
7051,0.009190275,31.3645721,93.71864045,99.81146993,98.91418991,99.71183479,99.21475385,99.36071385
7052,0,31.21691501,96.06099499,99.94817863,99.26413656,99.74459463,99.22931182,99.42752629
7053,0.00122537,32.42758063,95.86770309,99.96402987,99.31642644,99.86714067,99.26535589,99.4432221
7054,0.017155181,36.78622194,97.25041914,99.97317482,99.36534065,99.83559417,99.31915414,99.37021795
7055,0.00490148,31.40378394,96.09460946,99.95073892,99.15073922,99.77310782,99.4256973,99.43405452
7056,0.00490148,28.10937653,95.22999543,99.63968907,98.96916621,99.69970152,99.1724728,99.3397348
7057,0.00367611,28.12469366,93.23030026,99.71284865,98.95320835,99.73367468,99.39948179,99.44811148
7058,0.00490148,27.55979806,93.66519985,99.84392623,98.9739369,99.70200085,99.27331622,99.32022558
7059,0.012866386,28.49843153,92.88157293,99.72936812,98.89679499,99.72214807,99.09038256,99.27881677
7060,0.012253701,25.16910107,91.02331962,99.1940253,97.96494437,99.68089495,99.18775211,99.28059747
7061,0.010415646,30.5748211,94.55506662,99.73479652,98.75201951,99.73488801,99.22146014,99.09363159
7062,0.003063425,26.75472993,95.0202713,99.7037037,98.62373046,99.54803562,99.16758343,99.16354214
7063,0.00122537,26.68672189,94.27526292,99.87046159,99.19036732,99.64206848,99.25011431,99.27331622
7064,0.00122537,23.82915891,93.25999267,99.45618046,98.60448102,99.62690189,99.32037648,99.35741503
7065,0.00735222,23.26916479,93.89788142,99.76101204,99.06160676,99.7767478,99.21841183,99.35826916
7066,0.018993236,23.32859524,91.29279073,99.76040238,98.72580399,99.83316751,99.19325266,99.37326627
7067,0.00612685,25.15991079,90.90331255,99.71781305,98.08626734,99.57351549,99.26596555,99.22014424
7068,0.012866386,22.57192922,90.88553574,99.40740741,98.20470717,99.66733564,99.36682557,99.3330285
7069,0.011641016,23.53384472,91.12330437,99.60798659,98.42524005,99.61719527,99.45191282,99.3704926
7070,0.016542496,25.50730321,90.17051705,99.37143728,98.36793172,99.56987551,99.16391639,99.10989178
7071,0.001838055,25.30511715,90.64045115,99.46238521,98.72164447,99.63357519,99.52690139,99.51717394
7072,0.00735222,26.09670621,90.64532846,99.47447036,98.51973784,99.58807542,99.12541254,99.02453894
7073,0.003063425,29.21037153,92.19227478,99.43910989,98.73007164,99.70819481,99.3330285,99.35093509
7074,0,31.40929811,93.83020881,99.67992684,98.84206045,99.57654881,99.27576091,99.30071635
7075,0.00367611,26.59543182,90.71117208,99.58462568,98.260631,99.7233614,99.17146776,99.10585503
7076,0.00122537,33.10521027,94.84109522,99.90489255,98.84224966,99.7967677,99.63451901,99.57994208
7077,0.00245074,29.30104892,92.10912971,99.72504191,98.83232987,99.80768764,99.54884926,99.23175651
7078,0.003063425,28.84214783,91.34644109,99.59335467,98.25087639,99.63814389,99.39982887,99.1543972
7079,0.005514165,29.76546417,90.48465958,99.03423949,98.20698064,99.57654881,99.15073922,99.12785723
7080,0.00735222,24.7420596,88.49382716,99.04039018,97.70844736,99.62447524,99.23236768,99.37509526
7081,0,27.56715028,91.21475385,99.48666362,98.46791648,99.73731466,99.50800183,99.54345435
7082,0.000612685,24.09567689,89.86859797,99.07392166,97.5771986,99.48554927,99.26659333,99.34948941
7083,0.014668133,29.41378296,91.02758726,99.26718488,97.95049565,99.59717537,99.26901387,99.31059773
7084,0.000612685,25.08700127,87.09708886,99.04701089,97.35101357,99.4934359,99.01356802,99.03856119
7085,0,26.35832271,89.42244224,99.67261088,98.09419296,99.59899537,99.28974242,99.36682557
7086,0.001838055,26.70571513,88.1225423,99.23426307,97.94927933,99.63478852,99.12113434,99.02210029
7087,0.00735222,28.51007254,88.23654931,98.66178936,97.4894071,99.61234196,99.33912513,99.34176751
7088,0.00122537,26.37425252,86.66055494,99.40521803,97.86313062,99.57611142,99.5312309,99.49946654
7089,0,26.57521321,88.8919372,99.71711629,98.69853433,99.73428135,99.33668648,99.50250581
7090,0.000612685,23.93944221,84.65233958,98.25392471,96.83097089,99.32235677,99.00928982,98.97149825
7091,0.00857759,25.90125968,86.4723139,98.89346136,97.42295382,99.4533961,99.36168267,99.33810048
7092,0.000612685,26.77923733,85.38576437,98.80374628,96.98108618,99.20951734,98.97200831,99.09282122
7093,0.00122537,22.29131948,82.97698522,98.69775949,96.4121323,99.43580286,99.05380277,99.084464
7094,0,24.16674836,81.46497983,98.87395214,96.82853224,99.37210318,99.21769955,99.22024082
7095,0,18.35971964,76.21033379,94.84956561,93.31873746,98.61256036,98.76177412,98.90172351
7096,0,24.30582786,82.04846822,95.83044457,94.28318854,98.32682181,98.3296663,98.14845298
7097,0.00735222,23.81751789,83.04302652,98.59472641,96.96631611,99.53104904,99.26840421,99.12724606
7098,0,21.11006274,81.13397348,96.55723213,94.94739403,99.43258529,98.76604327,98.86663618
7099,0.000612685,21.98375159,83.18427069,98.92333486,97.51013565,99.74095465,99.56178951,99.54528786
7100,0.000612685,20.79452995,86.703337,99.18567171,97.86556927,99.50981582,99.40192044,99.37143728
7101,0,25.31001863,87.12757202,99.10440482,98.15058079,99.48615594,98.88461068,98.89011123
7102,0,24.50678855,88.44505411,99.12757202,98.06310014,99.70394817,99.50800183,99.5598232
7103,0.00980296,25.3192089,85.09106466,98.77152873,97.80704161,99.65420175,99.3704926,99.40288473
7104,0,24.4841192,87.27754915,98.59879584,97.3253056,99.5534956,99.35314739,99.33607682
7105,0.00367611,22.42672287,81.0906874,96.24935223,95.52324341,99.19192409,98.71898301,98.77032148
7106,0,25.08087442,76.68011246,95.04039018,95.01539399,98.99475843,98.57033989,98.78494132
7107,0.00245074,19.06675816,67.66285627,92.79804908,90.61424314,98.75391298,98.93533798,98.16098276
7108,0,14.59599549,70.62703856,95.05747126,94.09175431,99.19418598,98.76482244,98.40451151
7109,0,8.822664445,59.68769099,93.07971346,90.79530559,99.4267029,99.38210488,99.18530742
7110,0.000612685,12.30884227,65.52598689,97.38454504,96.28960652,99.57290883,99.37753391,99.29705838
7111,0,8.130943045,57.9594574,90.44292029,91.50495351,99.2501638,98.62608483,98.72265004
7112,0,0.1023184,21.60341411,45.54400049,51.84668398,83.91067485,86.49737196,87.2931182
7113,0,0.00245074,29.21018137,61.09769711,70.97427477,95.54344925,96.68721204,96.79198118
7114,0,0,19.84048405,42.74098401,52.27087514,82.83324031,80.86969808,80.58244713
7115,0,0.101705715,40.86084438,77.09602871,78.34574971,95.79642796,94.97046858,93.14527987
7116,0,1.48085972,61.88020119,91.50398346,90.3904397,96.99872286,96.11416697,96.06221733
7117,0,3.896676796,51.77423298,80.47210561,80.67566746,95.14244461,91.32315459,92.28752083
7118,0,4.320654838,52.33409541,80.84716901,79.19447208,94.06804339,93.23799047,92.62926293
7119,0,2.996642486,49.11629325,79.99635103,79.48184638,94.50908782,93.1318008,92.81810607
7120,0,3.189025586,47.98557634,76.22453324,76.12722739,93.18959451,91.04571568,90.72240557
7121,0,3.045044603,49.52903521,76.07743454,76.80603752,90.86667961,89.7307862,90.35572493
7122,0,4.533256543,47.75857339,73.63863042,75.06233656,92.56351768,89.58073585,89.6259626
7123,0,2.925571022,46.04143748,72.63942103,72.4928541,90.23332282,90.1235173,90.55852367
7124,0,4.095799431,45.91921963,76.73782157,76.18724065,92.64723725,91.94597238,91.81762621
7125,0,2.835506323,45.34125895,74.84530078,75.70273065,92.26928584,90.10207333,90.26811097
7126,0,2.935373983,50.64906491,79.79748221,78.69975065,95.33053579,93.60163794,93.27099377
7127,0.000612685,4.139300069,48.90778845,78.008271,77.35142809,93.2563275,90.91878247,91.68647682
7128,0,5.025855308,56.42249657,85.07997324,84.11603722,95.68662185,95.31230901,94.84109522
7129,0,4.244069209,53.23615695,83.46356378,82.387034,95.21585091,94.71804235,94.36758651
7130,0,6.175865111,58.11553117,82.39858907,81.68664612,94.52789439,94.59479281,94.83559467
7131,0,6.373149691,55.89452827,82.72517181,82.92464879,94.24882914,92.99578473,93.88356534
7132,0,5.379987256,52.47463635,82.3426382,80.92744633,94.64801378,94.17002811,94.2782056
7133,0,7.008504068,61.6168267,86.03035745,85.31692106,95.22252421,94.45152436,94.39454465
7134,0,7.322811489,51.34156379,79.86377182,79.18688804,92.02419374,93.0986432,94.07712994
7135,0,7.565434761,57.97029703,86.54868333,84.77589248,94.98228542,95.4771591,96.13824625
7136,0.000612685,6.15380845,54.47035513,86.59672809,86.11407702,96.31393298,96.36169172,96.86529764
7137,0.000612685,5.492721302,54.57033989,85.81559853,84.80569239,93.68645199,96.38515832,96.15601412
7138,0,7.314233899,63.33516685,89.99148574,88.44249833,95.53859594,95.80124679,95.74807481
7139,0.00857759,9.477012058,68.42432556,93.44158609,91.78577495,97.62309204,97.5033085,96.90716596
7140,0,8.506518969,69.48026216,92.89363255,92.06957368,97.81419107,97.70993766,97.25278083
7141,0,8.33986864,69.48539298,92.74248344,91.43830201,98.28010871,98.11415547,98.076169
7142,0.00245074,5.304626997,65.18396586,92.55367025,91.55463612,98.156956,97.3878499,97.67082264
7143,0,3.540706793,57.58512422,87.1513714,85.65772669,96.59661724,96.48686403,96.42069405
7144,0,2.619841192,60.82263782,89.52563401,88.68758742,97.48780606,96.59638186,96.29324044
7145,0.000612685,7.950200961,62.97027892,91.00742556,89.88145793,97.9403771,96.05675914,96.08861876
7146,0,8.026173905,67.07575065,94.21638387,92.35176063,98.36039652,97.20449823,97.3481237
7147,0.00245074,12.90682286,71.76323188,93.04019948,91.62257496,98.34441505,97.38322223,97.5768307
7148,0.00245074,10.75568572,73.18884316,94.83853311,92.87170278,98.95775195,98.11208899,98.09680968
7149,0,11.48416822,77.29492455,95.87893421,94.61959496,98.98262515,98.43704049,98.18583962
7150,0,15.01262131,80.61606161,97.97725476,96.46414888,99.55046228,99.25681457,99.32098765
7151,0.005514165,23.543035,86.18991007,97.97360579,96.67427018,99.56198889,99.34136359,99.2470101
7152,0.025120086,26.74492697,89.45404664,99.20574104,98.3275558,99.86532068,99.70785967,99.53558475
7153,0.112734046,32.23397216,93.72020535,99.03971295,98.31904154,99.47462933,99.27029213,99.17308398
7154,0.091902755,34.6430497,95.33790581,99.46310272,98.61256036,99.52255575,99.11991199,98.95659739
7155,0.073522204,37.54962749,97.42539247,99.96351031,99.62050721,99.8349875,99.766567,99.66691114
7156,0.033697677,36.46701304,95.96565212,99.97141641,99.60834398,99.82910661,99.59418164,99.55641604
7157,0.029408881,38.03364866,94.90321597,99.85464939,99.3751365,99.92295372,99.54109891,99.59357047
7158,0.005514165,36.26512651,94.60752934,99.77432114,99.08106793,99.79980101,99.47989243,99.51352809
7159,0.009190275,39.51634644,94.89243369,99.69227027,99.17350848,99.89990051,99.52333105,99.50189463
7160,0.003063425,35.60557788,96.33531474,99.87654321,99.35693659,99.91688709,99.7732551,99.79229977
7161,0.00367611,36.18701598,96.39079409,99.86924527,99.1479657,99.85804072,99.52149299,99.64368659
7162,0.00367611,37.61641016,94.21525486,99.72882137,99.23918993,99.94115363,99.74453001,99.75186256
7163,0.002444689,36.38184982,94.35269014,99.93979201,99.51102914,99.89808052,99.73470738,99.61862853
7164,0.00367611,36.75803843,91.38363054,99.77315575,99.15100651,99.90354049,99.33932282,99.1036418
7165,0.009190275,38.37613959,97.36645887,99.95986134,99.54752782,99.84348079,99.68017841,99.66446645
7166,0,36.05835212,97.85398567,99.96117353,99.58382878,99.85282491,99.49517174,99.50004901
7167,0,32.76333203,95.304984,99.83579639,99.2586511,99.88352059,99.53864817,99.57706882
7168,0.00122537,31.57778649,95.4137636,99.97263273,99.42103023,99.90111383,99.59051461,99.56499363
7169,0.001838055,34.68164886,95.84636488,99.85951469,99.41153631,99.91446043,99.78127144,99.77019924
7170,0.010415646,29.86533183,94.75080018,99.97694678,99.37541811,99.82346089,99.56912358,99.66363592
7171,0.013479071,30.74821096,94.92910402,99.72207018,99.16560238,99.86471402,99.54293697,99.65957707
7172,0.003063425,31.08457504,94.2557537,99.85647388,99.03419156,99.81982091,99.60579391,99.59562788
7173,0.005514165,30.6195471,94.46121018,99.91789819,99.14249225,99.93084035,99.7298059,99.76530986
7174,0.00857759,29.19015293,92.48502628,98.98990512,98.60974275,99.86410736,99.6369637,99.61829723
7175,0.001838055,27.12969317,93.59548849,99.60834398,98.84309253,99.75126793,99.53068327,99.55139958
7176,0.005514165,27.60268601,92.54625819,99.56151554,98.75144438,99.84954743,99.70419264,99.59807862
7177,0.001838055,24.96385158,91.32441022,99.26169191,98.22416834,99.54448702,99.49821096,99.44627796
7178,0.003063425,29.16748358,91.38302088,99.52801572,98.72539979,99.76704118,99.51289573,99.67098814
7179,0.010415646,30.04362317,92.75232434,99.54327069,98.55257556,99.78766774,99.54600039,99.68585747
7180,0.012253701,26.45573963,91.62266227,99.71538041,98.9661254,99.81860759,99.57034592,99.54600039
7181,0.006739535,23.90451916,93.02301478,99.3218999,98.48637434,99.73124803,99.54232428,99.52817504
7182,0,24.10486717,92.23776863,99.61416195,98.7496199,99.71729477,99.40410708,99.37628664
7183,0,22.06768944,93.22087764,99.87289424,99.34014474,99.85804072,99.68814332,99.74330766
7184,0.003063425,20.82577688,90.62581923,99.43015265,98.49547429,99.64388847,99.45605672,99.48166846
7185,0.016542496,23.07494363,93.34857491,99.60834398,98.83232987,99.80283433,99.59685325,99.58929226
7186,0.00367611,22.89971571,93.37978242,99.92962702,99.10782704,99.84226747,99.72863953,99.67588962
