row,col,rep,line,grid,entry,name,breeder,irrigation,20160407,20160412,20160415,20160427,20160506,20160516,20160520,20160523,20160527,20160531,20160602,20160607,20160614,20160617,20160620,20160623,20160627,20160630,20160713,20160716,20160719,20160721,20160725,20160728,20160802,20160808,20160812,20160818
1,3,436,2,9,C,PHY_499,Visual_Check,No,-0.016644,-0.000633,-0.007535,-0.003306,0.016345,0.104967,0.146743,0.229141,0.189731,0.257482,0.392857,0.46272,0.48802,0.536518,0.528892,0.470351,0.523318,0.443433,0.420755,0.408987,0.350976,0.368251,0.266074,0.291471,0.176673,0.083934,-0.038956,-0.049639
1,3,436,2,10,C,PHY_499,Visual_Check,No,-0.016584,0.001153,-0.001661,0.000558,0.046295,0.142744,0.17,0.234225,0.199293,0.242169,0.460361,0.428929,0.512565,0.563798,0.514558,0.526451,0.497782,0.421766,0.412626,0.376982,0.329611,0.365739,0.281149,0.282199,0.185662,0.064502,-0.031904,-0.033397
1,4,437,1,1,3,13Q-18,Smith,No,-0.022552,-0.005781,-0.005489,0.018978,0.044324,0.116926,0.120623,0.218411,0.155655,0.229535,0.307264,0.30841,0.280372,0.496314,0.498366,0.536127,0.540461,0.474139,0.501679,0.449788,0.396593,0.399028,0.398147,0.439199,0.334748,0.19115,-0.023173,-0.028262
1,4,437,1,2,3,13Q-18,Smith,No,-0.018598,-0.004686,-0.004829,-0.001803,0.030481,0.098904,0.12325,0.202821,0.169464,0.248776,0.371452,0.474331,0.492866,0.551344,0.515158,0.536317,0.470003,0.47176,0.452715,0.467676,0.392782,0.429103,0.38541,0.424669,0.296447,0.165367,-0.026722,-0.04888
1,4,437,1,3,3,13Q-18,Smith,No,-0.020277,-5.2E-5,-0.004949,0.00752,0.043342,0.126005,0.164432,0.233299,0.220067,0.285796,0.439136,0.448669,0.490945,0.563659,0.537244,0.547417,0.481317,0.480092,0.477876,0.465186,0.36323,0.41742,0.33189,0.382487,0.241664,0.093982,-0.074232,-0.050677
1,4,437,1,4,3,13Q-18,Smith,No,-0.025359,0.005513,-0.008434,0.004675,0.055229,0.139882,0.20632,0.290628,0.261445,0.29482,0.478033,0.496006,0.539715,0.554297,0.534683,0.573224,0.507923,0.512596,0.484221,0.472257,0.360272,0.393724,0.314537,0.350932,0.218638,0.081941,-0.070437,-0.03671
1,4,437,1,5,3,13Q-18,Smith,No,-0.02826,0.006044,-0.012994,-0.003679,0.033216,0.152559,0.219147,0.301597,0.255898,0.292856,0.47268,0.460047,0.527677,0.52403,0.500943,0.547308,0.463387,0.45617,0.442351,0.398455,0.312263,0.371132,0.335558,0.34677,0.252415,0.122353,-0.037222,-0.032
1,4,437,1,6,3,13Q-18,Smith,No,-0.021128,0.00853,-0.007019,0.017685,0.037525,0.162886,0.207611,0.266532,0.267525,0.30419,0.509352,0.492812,0.541104,0.579717,0.558319,0.609952,0.529721,0.53041,0.521389,0.473049,0.403933,0.429959,0.360305,0.389892,0.274621,0.137591,-0.052515,-0.025007
1,4,437,1,7,3,13Q-18,Smith,No,-0.018672,0.003028,-0.011556,0.0068,0.041631,0.153146,0.194225,0.270324,0.231968,0.292071,0.462283,0.45603,0.50721,0.541902,0.490352,0.541341,0.50049,0.482768,0.46751,0.501424,0.422059,0.449396,0.377226,0.396011,0.261747,0.11413,-0.028098,-0.024267
1,4,437,1,8,3,13Q-18,Smith,No,-0.016507,0.002998,-0.012488,0.017073,0.055633,0.152687,0.190252,0.269452,0.240313,0.294962,0.437456,0.415026,0.539188,0.546818,0.503619,0.521928,0.496128,0.509403,0.455023,0.479815,0.404716,0.448627,0.381697,0.365222,0.26942,0.162224,-0.007133,-0.026725
